,Refdate,Ticker,Z_SPRD_MID,AMT_OUTSTANDING,Base
365,2019-03-18,AQ405263 Corp,781.151,1000000000,782151000000.0
366,2019-03-19,AQ405263 Corp,781.012,1000000000,782012000000.0
367,2019-03-20,AQ405263 Corp,798.019,1000000000,799019000000.0
368,2019-03-21,AQ405263 Corp,799.228,1000000000,800228000000.0
369,2019-03-22,AQ405263 Corp,818.686,1000000000,819686000000.0
370,2019-03-25,AQ405263 Corp,839.584,1000000000,840584000000.0
371,2019-03-26,AQ405263 Corp,820.772,1000000000,821772000000.0
372,2019-03-27,AQ405263 Corp,829.576,1000000000,830576000000.0
373,2019-03-28,AQ405263 Corp,830.828,1000000000,831828000000.0
374,2019-03-29,AQ405263 Corp,820.385,1000000000,821385000000.0
375,2019-04-01,AQ405263 Corp,802.853,1000000000,803853000000.0
376,2019-04-02,AQ405263 Corp,807.611,1000000000,808611000000.0
377,2019-04-03,AQ405263 Corp,784.028,1000000000,785028000000.0
378,2019-04-04,AQ405263 Corp,786.191,1000000000,787191000000.0
379,2019-04-05,AQ405263 Corp,766.441,1000000000,767441000000.0
380,2019-04-08,AQ405263 Corp,765.89,1000000000,766890000000.0
381,2019-04-09,AQ405263 Corp,761.018,1000000000,762018000000.0
382,2019-04-10,AQ405263 Corp,753.428,1000000000,754428000000.0
383,2019-04-11,AQ405263 Corp,736.511,1000000000,737511000000.0
384,2019-04-12,AQ405263 Corp,735.73,1000000000,736730000000.0
385,2019-04-15,AQ405263 Corp,733.517,1000000000,734517000000.0
386,2019-04-16,AQ405263 Corp,749.799,1000000000,750799000000.0
387,2019-04-17,AQ405263 Corp,753.215,1000000000,754215000000.0
388,2019-04-18,AQ405263 Corp,757.841,1000000000,758841000000.0
391,2019-04-23,AQ405263 Corp,764.672,1000000000,765672000000.0
392,2019-04-24,AQ405263 Corp,776.629,1000000000,777629000000.0
393,2019-04-25,AQ405263 Corp,789.549,1000000000,790549000000.0
394,2019-04-26,AQ405263 Corp,789.86,1000000000,790860000000.0
395,2019-04-29,AQ405263 Corp,762.606,1000000000,763606000000.0
396,2019-04-30,AQ405263 Corp,756.308,1000000000,757308000000.0
398,2019-05-02,AQ405263 Corp,751.099,1000000000,752099000000.0
399,2019-05-03,AQ405263 Corp,752.287,1000000000,753287000000.0
400,2019-05-06,AQ405263 Corp,754.173,1000000000,755173000000.0
401,2019-05-07,AQ405263 Corp,790.775,1000000000,791775000000.0
402,2019-05-08,AQ405263 Corp,811.428,1000000000,812428000000.0
403,2019-05-09,AQ405263 Corp,840.973,1000000000,841973000000.0
404,2019-05-10,AQ405263 Corp,824.955,1000000000,825955000000.0
405,2019-05-13,AQ405263 Corp,845.172,1000000000,846172000000.0
406,2019-05-14,AQ405263 Corp,840.463,1000000000,841463000000.0
407,2019-05-15,AQ405263 Corp,856.384,1000000000,857384000000.0
408,2019-05-16,AQ405263 Corp,831.462,1000000000,832462000000.0
409,2019-05-17,AQ405263 Corp,835.034,1000000000,836034000000.0
410,2019-05-20,AQ405263 Corp,847.353,1000000000,848353000000.0
411,2019-05-21,AQ405263 Corp,849.552,1000000000,850552000000.0
412,2019-05-22,AQ405263 Corp,864.299,1000000000,865299000000.0
413,2019-05-23,AQ405263 Corp,893.559,1000000000,894559000000.0
414,2019-05-24,AQ405263 Corp,880.353,1000000000,881353000000.0
415,2019-05-27,AQ405263 Corp,885.254,1000000000,886254000000.0
416,2019-05-28,AQ405263 Corp,902.453,1000000000,903453000000.0
417,2019-05-29,AQ405263 Corp,914.025,1000000000,915025000000.0
418,2019-05-30,AQ405263 Corp,899.96,1000000000,900960000000.0
419,2019-05-31,AQ405263 Corp,905.709,1000000000,906709000000.0
420,2019-06-03,AQ405263 Corp,908.199,1000000000,909199000000.0
421,2019-06-04,AQ405263 Corp,865.802,1000000000,866802000000.0
422,2019-06-05,AQ405263 Corp,874.382,1000000000,875382000000.0
423,2019-06-06,AQ405263 Corp,871.497,1000000000,872497000000.0
424,2019-06-07,AQ405263 Corp,854.763,1000000000,855763000000.0
425,2019-06-10,AQ405263 Corp,843.639,1000000000,844639000000.0
426,2019-06-11,AQ405263 Corp,837.179,1000000000,838179000000.0
427,2019-06-12,AQ405263 Corp,844.579,1000000000,845579000000.0
428,2019-06-13,AQ405263 Corp,843.148,1000000000,844148000000.0
429,2019-06-14,AQ405263 Corp,845.036,1000000000,846036000000.0
430,2019-06-17,AQ405263 Corp,842.434,1000000000,843434000000.0
431,2019-06-18,AQ405263 Corp,795.522,1000000000,796522000000.0
432,2019-06-19,AQ405263 Corp,737.202,1000000000,738202000000.0
433,2019-06-20,AQ405263 Corp,719.189,1000000000,720189000000.0
434,2019-06-21,AQ405263 Corp,738.801,1000000000,739801000000.0
435,2019-06-24,AQ405263 Corp,742.924,1000000000,743924000000.0
436,2019-06-25,AQ405263 Corp,758.454,1000000000,759454000000.0
437,2019-06-26,AQ405263 Corp,757.357,1000000000,758357000000.0
438,2019-06-27,AQ405263 Corp,751.037,1000000000,752037000000.0
439,2019-06-28,AQ405263 Corp,737.199,1000000000,738199000000.0
440,2019-07-01,AQ405263 Corp,719.844,1000000000,720844000000.0
441,2019-07-02,AQ405263 Corp,709.648,1000000000,710648000000.0
442,2019-07-03,AQ405263 Corp,680.401,1000000000,681401000000.0
443,2019-07-04,AQ405263 Corp,667.575,1000000000,668575000000.0
444,2019-07-05,AQ405263 Corp,669.284,1000000000,670284000000.0
445,2019-07-08,AQ405263 Corp,710.043,1000000000,711043000000.0
446,2019-07-09,AQ405263 Corp,718.525,1000000000,719525000000.0
447,2019-07-10,AQ405263 Corp,705.738,1000000000,706738000000.0
448,2019-07-11,AQ405263 Corp,680.318,1000000000,681318000000.0
449,2019-07-12,AQ405263 Corp,675.578,1000000000,676578000000.0
450,2019-07-15,AQ405263 Corp,678.735,1000000000,679735000000.0
451,2019-07-16,AQ405263 Corp,680.007,1000000000,681007000000.0
452,2019-07-17,AQ405263 Corp,693.505,1000000000,694505000000.0
453,2019-07-18,AQ405263 Corp,699.321,1000000000,700321000000.0
454,2019-07-19,AQ405263 Corp,671.288,1000000000,672288000000.0
455,2019-07-22,AQ405263 Corp,671.216,1000000000,672216000000.0
456,2019-07-23,AQ405263 Corp,656.485,1000000000,657485000000.0
457,2019-07-24,AQ405263 Corp,644.915,1000000000,645915000000.0
458,2019-07-25,AQ405263 Corp,642.545,1000000000,643545000000.0
459,2019-07-26,AQ405263 Corp,648.406,1000000000,649406000000.0
460,2019-07-29,AQ405263 Corp,656.117,1000000000,657117000000.0
461,2019-07-30,AQ405263 Corp,676.027,1000000000,677027000000.0
462,2019-07-31,AQ405263 Corp,680.631,1000000000,681631000000.0
463,2019-08-01,AQ405263 Corp,683.403,1000000000,684403000000.0
464,2019-08-02,AQ405263 Corp,704.044,1000000000,705044000000.0
465,2019-08-05,AQ405263 Corp,726.735,1000000000,727735000000.0
466,2019-08-06,AQ405263 Corp,719.496,1000000000,720496000000.0
467,2019-08-07,AQ405263 Corp,722.68,1000000000,723680000000.0
468,2019-08-08,AQ405263 Corp,723.632,1000000000,724632000000.0
469,2019-08-09,AQ405263 Corp,761.784,1000000000,762784000000.0
470,2019-08-12,AQ405263 Corp,768.758,1000000000,769758000000.0
471,2019-08-13,AQ405263 Corp,775.303,1000000000,776303000000.0
472,2019-08-14,AQ405263 Corp,780.69,1000000000,781690000000.0
473,2019-08-15,AQ405263 Corp,794.021,1000000000,795021000000.0
474,2019-08-16,AQ405263 Corp,785.58,1000000000,786580000000.0
475,2019-08-19,AQ405263 Corp,755.963,1000000000,756963000000.0
476,2019-08-20,AQ405263 Corp,743.273,1000000000,744273000000.0
477,2019-08-21,AQ405263 Corp,706.419,1000000000,707419000000.0
478,2019-08-22,AQ405263 Corp,686.742,1000000000,687742000000.0
479,2019-08-23,AQ405263 Corp,695.232,1000000000,696232000000.0
480,2019-08-26,AQ405263 Corp,701.297,1000000000,702297000000.0
481,2019-08-27,AQ405263 Corp,694.671,1000000000,695671000000.0
482,2019-08-28,AQ405263 Corp,689.835,1000000000,690835000000.0
483,2019-08-29,AQ405263 Corp,675.289,1000000000,676289000000.0
484,2019-08-30,AQ405263 Corp,675.443,1000000000,676443000000.0
485,2019-09-02,AQ405263 Corp,672.305,1000000000,673305000000.0
486,2019-09-03,AQ405263 Corp,671.026,1000000000,672026000000.0
487,2019-09-04,AQ405263 Corp,643.735,1000000000,644735000000.0
488,2019-09-05,AQ405263 Corp,634.037,1000000000,635037000000.0
489,2019-09-06,AQ405263 Corp,644.436,1000000000,645436000000.0
490,2019-09-09,AQ405263 Corp,652.461,1000000000,653461000000.0
491,2019-09-10,AQ405263 Corp,656.095,1000000000,657095000000.0
492,2019-09-11,AQ405263 Corp,657.405,1000000000,658405000000.0
493,2019-09-12,AQ405263 Corp,610.91,1000000000,611910000000.0
494,2019-09-13,AQ405263 Corp,590.56,1000000000,591560000000.0
495,2019-09-16,AQ405263 Corp,596.423,1000000000,597423000000.0
496,2019-09-17,AQ405263 Corp,608.952,1000000000,609952000000.0
497,2019-09-18,AQ405263 Corp,615.377,1000000000,616377000000.0
498,2019-09-19,AQ405263 Corp,606.343,1000000000,607343000000.0
499,2019-09-20,AQ405263 Corp,593.795,1000000000,594795000000.0
500,2019-09-23,AQ405263 Corp,600.504,1000000000,601504000000.0
501,2019-09-24,AQ405263 Corp,602.641,1000000000,603641000000.0
502,2019-09-25,AQ405263 Corp,615.396,1000000000,616396000000.0
503,2019-09-26,AQ405263 Corp,616.087,1000000000,617087000000.0
504,2019-09-27,AQ405263 Corp,618.367,1000000000,619367000000.0
505,2019-09-30,AQ405263 Corp,617.899,1000000000,618899000000.0
506,2019-10-01,AQ405263 Corp,609.75,1000000000,610750000000.0
507,2019-10-02,AQ405263 Corp,624.829,1000000000,625829000000.0
508,2019-10-03,AQ405263 Corp,645.654,1000000000,646654000000.0
509,2019-10-04,AQ405263 Corp,653.541,1000000000,654541000000.0
510,2019-10-07,AQ405263 Corp,653.953,1000000000,654953000000.0
511,2019-10-08,AQ405263 Corp,666.113,1000000000,667113000000.0
512,2019-10-09,AQ405263 Corp,665.733,1000000000,666733000000.0
513,2019-10-10,AQ405263 Corp,653.421,1000000000,654421000000.0
514,2019-10-11,AQ405263 Corp,615.301,1000000000,616301000000.0
515,2019-10-14,AQ405263 Corp,613.289,1000000000,614289000000.0
516,2019-10-15,AQ405263 Corp,592.239,1000000000,593239000000.0
517,2019-10-16,AQ405263 Corp,587.452,1000000000,588452000000.0
518,2019-10-17,AQ405263 Corp,583.418,1000000000,584418000000.0
519,2019-10-18,AQ405263 Corp,582.379,1000000000,583379000000.0
520,2019-10-21,AQ405263 Corp,573.85,1000000000,574850000000.0
521,2019-10-22,AQ405263 Corp,571.574,1000000000,572574000000.0
522,2019-10-23,AQ405263 Corp,572.782,1000000000,573782000000.0
523,2019-10-24,AQ405263 Corp,556.577,1000000000,557577000000.0
524,2019-10-25,AQ405263 Corp,544.682,1000000000,545682000000.0
525,2019-10-28,AQ405263 Corp,548.799,1000000000,549799000000.0
526,2019-10-29,AQ405263 Corp,566.318,1000000000,567318000000.0
527,2019-10-30,AQ405263 Corp,576.77,1000000000,577770000000.0
528,2019-10-31,AQ405263 Corp,578.443,1000000000,579443000000.0
529,2019-11-01,AQ405263 Corp,572.088,1000000000,573088000000.0
530,2019-11-04,AQ405263 Corp,558.855,1000000000,559855000000.0
531,2019-11-05,AQ405263 Corp,553.064,1000000000,554064000000.0
532,2019-11-06,AQ405263 Corp,555.064,1000000000,556064000000.0
533,2019-11-07,AQ405263 Corp,546.577,1000000000,547577000000.0
534,2019-11-08,AQ405263 Corp,560.053,1000000000,561053000000.0
535,2019-11-11,AQ405263 Corp,572.183,1000000000,573183000000.0
536,2019-11-12,AQ405263 Corp,577.245,1000000000,578245000000.0
537,2019-11-13,AQ405263 Corp,595.307,1000000000,596307000000.0
538,2019-11-14,AQ405263 Corp,604.687,1000000000,605687000000.0
539,2019-11-15,AQ405263 Corp,604.257,1000000000,605257000000.0
540,2019-11-18,AQ405263 Corp,593.461,1000000000,594461000000.0
541,2019-11-19,AQ405263 Corp,584.454,1000000000,585454000000.0
542,2019-11-20,AQ405263 Corp,591.685,1000000000,592685000000.0
543,2019-11-21,AQ405263 Corp,589.56,1000000000,590560000000.0
544,2019-11-22,AQ405263 Corp,587.549,1000000000,588549000000.0
545,2019-11-25,AQ405263 Corp,575.668,1000000000,576668000000.0
546,2019-11-26,AQ405263 Corp,569.771,1000000000,570771000000.0
547,2019-11-27,AQ405263 Corp,560.914,1000000000,561914000000.0
548,2019-11-28,AQ405263 Corp,559.725,1000000000,560725000000.0
549,2019-11-29,AQ405263 Corp,553.815,1000000000,554815000000.0
550,2019-12-02,AQ405263 Corp,555.893,1000000000,556893000000.0
551,2019-12-03,AQ405263 Corp,568.59,1000000000,569590000000.0
552,2019-12-04,AQ405263 Corp,561.856,1000000000,562856000000.0
553,2019-12-05,AQ405263 Corp,551.679,1000000000,552679000000.0
554,2019-12-06,AQ405263 Corp,545.931,1000000000,546931000000.00006
555,2019-12-09,AQ405263 Corp,543.092,1000000000,544092000000.0
556,2019-12-10,AQ405263 Corp,544.78,1000000000,545780000000.0
557,2019-12-11,AQ405263 Corp,546.217,1000000000,547217000000.0
558,2019-12-12,AQ405263 Corp,538.31,1000000000,539309999999.99994
559,2019-12-13,AQ405263 Corp,522.012,1000000000,523011999999.99994
560,2019-12-16,AQ405263 Corp,519.431,1000000000,520431000000.00006
561,2019-12-17,AQ405263 Corp,530.007,1000000000,531006999999.99994
562,2019-12-18,AQ405263 Corp,532.898,1000000000,533898000000.0
563,2019-12-19,AQ405263 Corp,531.994,1000000000,532994000000.0
564,2019-12-20,AQ405263 Corp,533.09,1000000000,534090000000.00006
565,2019-12-23,AQ405263 Corp,531.685,1000000000,532684999999.99994
566,2019-12-24,AQ405263 Corp,529.538,1000000000,530538000000.0
569,2019-12-27,AQ405263 Corp,529.397,1000000000,530397000000.00006
570,2019-12-30,AQ405263 Corp,526.984,1000000000,527984000000.00006
571,2019-12-31,AQ405263 Corp,527.461,1000000000,528461000000.0
573,2020-01-02,AQ405263 Corp,526.649,1000000000,527649000000.0
574,2020-01-03,AQ405263 Corp,531.725,1000000000,532725000000.0
575,2020-01-06,AQ405263 Corp,531.486,1000000000,532486000000.0
576,2020-01-07,AQ405263 Corp,524.855,1000000000,525855000000.0
577,2020-01-08,AQ405263 Corp,523.641,1000000000,524640999999.99994
578,2020-01-09,AQ405263 Corp,497.934,1000000000,498934000000.0
579,2020-01-10,AQ405263 Corp,490.197,1000000000,491197000000.0
580,2020-01-13,AQ405263 Corp,490.868,1000000000,491868000000.0
581,2020-01-14,AQ405263 Corp,494.438,1000000000,495438000000.0
582,2020-01-15,AQ405263 Corp,502.076,1000000000,503076000000.0
583,2020-01-16,AQ405263 Corp,509.551,1000000000,510551000000.0
584,2020-01-17,AQ405263 Corp,503.38,1000000000,504380000000.0
585,2020-01-20,AQ405263 Corp,496.047,1000000000,497047000000.0
586,2020-01-21,AQ405263 Corp,499.04,1000000000,500040000000.0
587,2020-01-22,AQ405263 Corp,500.843,1000000000,501843000000.0
588,2020-01-23,AQ405263 Corp,492.898,1000000000,493898000000.0
589,2020-01-24,AQ405263 Corp,491.147,1000000000,492147000000.0
590,2020-01-27,AQ405263 Corp,486.437,1000000000,487437000000.0
591,2020-01-28,AQ405263 Corp,480.03,1000000000,481030000000.0
592,2020-01-29,AQ405263 Corp,466.201,1000000000,467201000000.0
593,2020-01-30,AQ405263 Corp,474.495,1000000000,475495000000.0
594,2020-01-31,AQ405263 Corp,474.245,1000000000,475245000000.0
595,2020-02-03,AQ405263 Corp,474.416,1000000000,475416000000.0
596,2020-02-04,AQ405263 Corp,463.228,1000000000,464228000000.0
597,2020-02-05,AQ405263 Corp,449.063,1000000000,450063000000.0
598,2020-02-06,AQ405263 Corp,413.818,1000000000,414818000000.0
599,2020-02-07,AQ405263 Corp,415.504,1000000000,416504000000.0
600,2020-02-10,AQ405263 Corp,420.731,1000000000,421731000000.0
601,2020-02-11,AQ405263 Corp,404.8,1000000000,405800000000.0
602,2020-02-12,AQ405263 Corp,366.642,1000000000,367642000000.0
603,2020-02-13,AQ405263 Corp,371.052,1000000000,372052000000.0
604,2020-02-14,AQ405263 Corp,370.297,1000000000,371297000000.0
605,2020-02-17,AQ405263 Corp,374.683,1000000000,375683000000.0
606,2020-02-18,AQ405263 Corp,377.938,1000000000,378938000000.0
607,2020-02-19,AQ405263 Corp,379.79,1000000000,380790000000.0
608,2020-02-20,AQ405263 Corp,393.371,1000000000,394371000000.0
609,2020-02-21,AQ405263 Corp,404.068,1000000000,405068000000.0
610,2020-02-24,AQ405263 Corp,460.511,1000000000,461511000000.0
611,2020-02-25,AQ405263 Corp,477.736,1000000000,478736000000.0
612,2020-02-26,AQ405263 Corp,483.248,1000000000,484248000000.0
613,2020-02-27,AQ405263 Corp,523.621,1000000000,524621000000.0
614,2020-02-28,AQ405263 Corp,571.825,1000000000,572825000000.0
615,2020-03-02,AQ405263 Corp,579.883,1000000000,580883000000.0
616,2020-03-03,AQ405263 Corp,540.438,1000000000,541438000000.0
617,2020-03-04,AQ405263 Corp,541.53,1000000000,542530000000.0
618,2020-03-05,AQ405263 Corp,587.005,1000000000,588005000000.0
619,2020-03-06,AQ405263 Corp,657.724,1000000000,658724000000.0
620,2020-03-09,AQ405263 Corp,870.007,1000000000,871007000000.0
621,2020-03-10,AQ405263 Corp,828.293,1000000000,829293000000.0
623,2019-01-02,EC817487 Corp,425.628,1015000000,433027420000.0
624,2019-01-03,EC817487 Corp,442.785,1015000000,450441775000.0
625,2019-01-04,EC817487 Corp,456.39,1015000000,464250850000.0
626,2019-01-07,EC817487 Corp,460.592,1015000000,468515880000.0
627,2019-01-08,EC817487 Corp,475.1,1015000000,483241500000.0
628,2019-01-09,EC817487 Corp,467.745,1015000000,475776175000.0
629,2019-01-10,EC817487 Corp,464.62,1015000000,472604300000.0
630,2019-01-11,EC817487 Corp,463.281,1015000000,471245215000.0
631,2019-01-14,EC817487 Corp,464.666,1015000000,472650990000.0
632,2019-01-15,EC817487 Corp,463.604,1015000000,471573060000.0
633,2019-01-16,EC817487 Corp,460.603,1015000000,468527045000.0
634,2019-01-17,EC817487 Corp,460.02,1015000000,467935300000.0
635,2019-01-18,EC817487 Corp,469.921,1015000000,477984815000.0
636,2019-01-21,EC817487 Corp,469.546,1015000000,477604190000.0
637,2019-01-22,EC817487 Corp,475.06,1015000000,483200900000.0
638,2019-01-23,EC817487 Corp,478.5,1015000000,486692500000.0
639,2019-01-24,EC817487 Corp,481.33,1015000000,489564950000.0
640,2019-01-25,EC817487 Corp,479.473,1015000000,487680095000.0
641,2019-01-28,EC817487 Corp,479.228,1015000000,487431420000.0
642,2019-01-29,EC817487 Corp,479.418,1015000000,487624270000.0
643,2019-01-30,EC817487 Corp,480.109,1015000000,488325635000.0
644,2019-01-31,EC817487 Corp,479.04,1015000000,487240600000.0
645,2019-02-01,EC817487 Corp,476.294,1015000000,484453410000.0
646,2019-02-04,EC817487 Corp,477.106,1015000000,485277590000.0
647,2019-02-05,EC817487 Corp,473.173,1015000000,481285595000.0
648,2019-02-06,EC817487 Corp,473.362,1015000000,481477430000.0
649,2019-02-07,EC817487 Corp,480.204,1015000000,488422060000.0
650,2019-02-08,EC817487 Corp,485.907,1015000000,494210605000.0
651,2019-02-11,EC817487 Corp,486.238,1015000000,494546570000.0
652,2019-02-12,EC817487 Corp,484.617,1015000000,492901255000.0
653,2019-02-13,EC817487 Corp,484.041,1015000000,492316615000.0
654,2019-02-14,EC817487 Corp,492.279,1015000000,500678185000.0
655,2019-02-15,EC817487 Corp,492.907,1015000000,501315605000.0
656,2019-02-18,EC817487 Corp,489.639,1015000000,497998585000.0
657,2019-02-19,EC817487 Corp,487.483,1015000000,495810245000.0
658,2019-02-20,EC817487 Corp,487.466,1015000000,495792990000.0
659,2019-02-21,EC817487 Corp,486.359,1015000000,494669385000.0
660,2019-02-22,EC817487 Corp,480.278,1015000000,488497170000.0
661,2019-02-25,EC817487 Corp,465.614,1015000000,473613210000.0
662,2019-02-26,EC817487 Corp,454.506,1015000000,462338590000.0
663,2019-02-27,EC817487 Corp,444.965,1015000000,452654475000.0
664,2019-02-28,EC817487 Corp,442.592,1015000000,450245880000.0
665,2019-03-01,EC817487 Corp,436.602,1015000000,444166030000.0
666,2019-03-04,EC817487 Corp,436.916,1015000000,444484740000.0
667,2019-03-05,EC817487 Corp,428.277,1015000000,435716155000.0
668,2019-03-06,EC817487 Corp,425.464,1015000000,432860960000.0
669,2019-03-07,EC817487 Corp,430.548,1015000000,438021220000.0
670,2019-03-08,EC817487 Corp,435.476,1015000000,443023140000.0
671,2019-03-11,EC817487 Corp,437.434,1015000000,445010510000.0
672,2019-03-12,EC817487 Corp,433.687,1015000000,441207305000.0
673,2019-03-13,EC817487 Corp,431.867,1015000000,439360005000.0
674,2019-03-14,EC817487 Corp,429.191,1015000000,436643865000.0
675,2019-03-15,EC817487 Corp,424.634,1015000000,432018510000.0
676,2019-03-18,EC817487 Corp,418.326,1015000000,425615890000.0
677,2019-03-19,EC817487 Corp,416.366,1015000000,423626490000.0
678,2019-03-20,EC817487 Corp,419.127,1015000000,426428905000.0
679,2019-03-21,EC817487 Corp,417.239,1015000000,424512585000.0
680,2019-03-22,EC817487 Corp,417.329,1015000000,424603935000.0
681,2019-03-25,EC817487 Corp,420.374,1015000000,427694610000.0
682,2019-03-26,EC817487 Corp,418.912,1015000000,426210680000.0
683,2019-03-27,EC817487 Corp,422.909,1015000000,430267635000.0
684,2019-03-28,EC817487 Corp,421.313,1015000000,428647695000.0
685,2019-03-29,EC817487 Corp,414.594,1015000000,421827910000.0
686,2019-04-01,EC817487 Corp,405.832,1015000000,412934480000.0
687,2019-04-02,EC817487 Corp,398.515,1015000000,405507725000.0
688,2019-04-03,EC817487 Corp,391.538,1015000000,398426070000.0
689,2019-04-04,EC817487 Corp,391.859,1015000000,398751885000.0
690,2019-04-05,EC817487 Corp,391.32,1015000000,398204800000.0
691,2019-04-08,EC817487 Corp,394.19,1015000000,401117850000.0
692,2019-04-09,EC817487 Corp,394.868,1015000000,401806020000.0
693,2019-04-10,EC817487 Corp,396.343,1015000000,403303145000.0
694,2019-04-11,EC817487 Corp,394.977,1015000000,401916655000.0
695,2019-04-12,EC817487 Corp,390.793,1015000000,397669895000.0
696,2019-04-15,EC817487 Corp,383.633,1015000000,390402495000.0
697,2019-04-16,EC817487 Corp,383.171,1015000000,389933565000.0
698,2019-04-17,EC817487 Corp,382.36,1015000000,389110400000.0
699,2019-04-18,EC817487 Corp,385.678,1015000000,392478170000.0
702,2019-04-23,EC817487 Corp,385.928,1015000000,392731920000.0
703,2019-04-24,EC817487 Corp,389.787,1015000000,396648805000.0
704,2019-04-25,EC817487 Corp,392.826,1015000000,399733390000.0
705,2019-04-26,EC817487 Corp,399.603,1015000000,406612045000.0
706,2019-04-29,EC817487 Corp,397.178,1015000000,404150670000.0
707,2019-04-30,EC817487 Corp,399.01,1015000000,406010150000.0
709,2019-05-02,EC817487 Corp,399.648,1015000000,406657720000.0
710,2019-05-03,EC817487 Corp,399.617,1015000000,406626255000.0
711,2019-05-06,EC817487 Corp,397.269,1015000000,404243035000.0
712,2019-05-07,EC817487 Corp,415.283,1015000000,422527245000.0
713,2019-05-08,EC817487 Corp,426.232,1015000000,433640480000.0
714,2019-05-09,EC817487 Corp,440.92,1015000000,448548800000.0
715,2019-05-10,EC817487 Corp,440.947,1015000000,448576205000.0
716,2019-05-13,EC817487 Corp,446.803,1015000000,454520045000.0
717,2019-05-14,EC817487 Corp,450.394,1015000000,458164910000.0
718,2019-05-15,EC817487 Corp,454.092,1015000000,461918380000.0
719,2019-05-16,EC817487 Corp,442.853,1015000000,450510795000.0
720,2019-05-17,EC817487 Corp,441.197,1015000000,448829955000.0
721,2019-05-20,EC817487 Corp,438.602,1015000000,446196030000.0
722,2019-05-21,EC817487 Corp,421.244,1015000000,428577660000.0
723,2019-05-22,EC817487 Corp,422.039,1015000000,429384585000.0
724,2019-05-23,EC817487 Corp,426.285,1015000000,433694275000.0
725,2019-05-24,EC817487 Corp,426.703,1015000000,434118545000.0
726,2019-05-27,EC817487 Corp,424.711,1015000000,432096665000.0
727,2019-05-28,EC817487 Corp,430.888,1015000000,438366320000.0
728,2019-05-29,EC817487 Corp,434.81,1015000000,442347150000.0
729,2019-05-30,EC817487 Corp,437.058,1015000000,444628870000.0
730,2019-05-31,EC817487 Corp,450.217,1015000000,457985255000.0
731,2019-06-03,EC817487 Corp,452.051,1015000000,459846765000.0
732,2019-06-04,EC817487 Corp,452.238,1015000000,460036570000.0
733,2019-06-05,EC817487 Corp,442.134,1015000000,449781010000.0
734,2019-06-06,EC817487 Corp,438.407,1015000000,445998105000.0
735,2019-06-07,EC817487 Corp,439.046,1015000000,446646690000.0
736,2019-06-10,EC817487 Corp,431.837,1015000000,439329555000.0
737,2019-06-11,EC817487 Corp,430.645,1015000000,438119675000.0
738,2019-06-12,EC817487 Corp,435.537,1015000000,443085055000.0
739,2019-06-13,EC817487 Corp,438.975,1015000000,446574625000.0
740,2019-06-14,EC817487 Corp,438.213,1015000000,445801195000.0
741,2019-06-17,EC817487 Corp,432.399,1015000000,439899985000.0
742,2019-06-18,EC817487 Corp,415.846,1015000000,423098690000.0
743,2019-06-19,EC817487 Corp,398.12,1015000000,405106800000.0
744,2019-06-20,EC817487 Corp,378.213,1015000000,384901195000.0
745,2019-06-21,EC817487 Corp,377.363,1015000000,384038445000.0
746,2019-06-24,EC817487 Corp,380.078,1015000000,386794170000.0
747,2019-06-25,EC817487 Corp,387.031,1015000000,393851465000.0
748,2019-06-26,EC817487 Corp,385.025,1015000000,391815375000.0
749,2019-06-27,EC817487 Corp,387.631,1015000000,394460465000.0
750,2019-06-28,EC817487 Corp,384.344,1015000000,391124160000.0
751,2019-07-01,EC817487 Corp,367.352,1015000000,373877280000.0
752,2019-07-02,EC817487 Corp,351.77,1015000000,358061550000.0
753,2019-07-03,EC817487 Corp,333.489,1015000000,339506335000.0
754,2019-07-04,EC817487 Corp,332.201,1015000000,338199015000.0
755,2019-07-05,EC817487 Corp,328.065,1015000000,334000975000.0
756,2019-07-08,EC817487 Corp,328.587,1015000000,334530805000.0
757,2019-07-09,EC817487 Corp,345.178,1015000000,351370670000.0
758,2019-07-10,EC817487 Corp,342.818,1015000000,348975270000.0
759,2019-07-11,EC817487 Corp,342.882,1015000000,349040230000.0
760,2019-07-12,EC817487 Corp,344.121,1015000000,350297815000.0
761,2019-07-15,EC817487 Corp,343.405,1015000000,349571075000.0
762,2019-07-16,EC817487 Corp,343.599,1015000000,349767985000.0
763,2019-07-17,EC817487 Corp,343.874,1015000000,350047110000.0
764,2019-07-18,EC817487 Corp,343.178,1015000000,349340670000.0
765,2019-07-19,EC817487 Corp,343.778,1015000000,349949670000.0
766,2019-07-22,EC817487 Corp,343.71,1015000000,349880650000.0
767,2019-07-23,EC817487 Corp,343.579,1015000000,349747685000.0
768,2019-07-24,EC817487 Corp,340.48,1015000000,346602200000.0
769,2019-07-25,EC817487 Corp,335.032,1015000000,341072480000.0
770,2019-07-26,EC817487 Corp,332.865,1015000000,338872975000.0
771,2019-07-29,EC817487 Corp,329.648,1015000000,335607720000.0
772,2019-07-30,EC817487 Corp,330.952,1015000000,336931280000.0
773,2019-07-31,EC817487 Corp,332.762,1015000000,338768430000.0
774,2019-08-01,EC817487 Corp,335.093,1015000000,341134395000.0
775,2019-08-02,EC817487 Corp,342.626,1015000000,348780390000.0
776,2019-08-05,EC817487 Corp,355.073,1015000000,361414095000.0
